ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,method,direction,database,category,subcategory
GO:2000318,positive regulation of T-helper 17 type immune response,2/1161,20/18860,0.1,1.6244616709732989,0.7156182554936446,0.35122417081476187,0.6463685015544895,0.4999858699974696,JAK2/CARD9,2,Nominal,B_higher,GO_BP,NA,NA
GO:0009135,purine nucleoside diphosphate metabolic process,9/1161,124/18860,0.07258064516129033,1.1790447611902977,0.5123126709977662,0.35452354129695,0.6517675829687483,0.504162225144113,LDHA/PFKP/HKDC1/PFKFB4/CARD11/ENTPD2/GPD1/MLXIPL/NT5E,9,Nominal,B_higher,GO_BP,NA,NA
GO:0009179,purine ribonucleoside diphosphate metabolic process,9/1161,124/18860,0.07258064516129033,1.1790447611902977,0.5123126709977662,0.35452354129695,0.6517675829687483,0.504162225144113,LDHA/PFKP/HKDC1/PFKFB4/CARD11/ENTPD2/GPD1/MLXIPL/NT5E,9,Nominal,B_higher,GO_BP,NA,NA
GO:0071482,cellular response to light stimulus,9/1161,124/18860,0.07258064516129033,1.1790447611902977,0.5123126709977662,0.35452354129695,0.6517675829687483,0.504162225144113,BAK1/MAP2K3/TIMP1/PBK/CRIP1/CDKN1A/MMP3/MME/MMP9,9,Nominal,B_higher,GO_BP,NA,NA
GO:1901136,carbohydrate derivative catabolic process,18/1161,263/18860,0.06844106463878327,1.1117988622630943,0.4676219494942267,0.355397372173741,0.6530352512740192,0.5051428054770885,UPP1/LDHA/XDH/PFKP/GDA/HKDC1/ENTPD7/PFKFB4/GALM/MMP12/FBXO6/HPSE/GPD1/CHI3L1/MLXIPL/NEU4/NT5E/GBA3,18,Nominal,B_higher,GO_BP,NA,NA
GO:0007520,myoblast fusion,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,CD9/CXCL10/IL4R/CXCL9,4,Nominal,B_higher,GO_BP,NA,NA
GO:0042743,hydrogen peroxide metabolic process,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,NOXO1/CYBA/APOA4/CYP1A1,4,Nominal,B_higher,GO_BP,NA,NA
GO:0051099,positive regulation of binding,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,PARP9/PLAUR/CDT1/MMP9,4,Nominal,B_higher,GO_BP,NA,NA
GO:0071526,semaphorin-plexin signaling pathway,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,SH3BP1/SEMA7A/TREM2/SEMA6A,4,Nominal,B_higher,GO_BP,NA,NA
GO:1900225,regulation of NLRP3 inflammasome complex assembly,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,MYD88/KCNK6/TRIM31/TREM2,4,Nominal,B_higher,GO_BP,NA,NA
GO:1903426,regulation of reactive oxygen species biosynthetic process,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,FAS/CYBA/ARG2/LCN2,4,Nominal,B_higher,GO_BP,NA,NA
GO:1905145,cellular response to acetylcholine,4/1161,49/18860,0.08163265306122448,1.326091159978203,0.5853723428875424,0.3564685462662355,0.6530352512740192,0.5051428054770885,CHRNA5/ACHE/LY6E/GNA15,4,Nominal,B_higher,GO_BP,NA,NA
GO:0009137,purine nucleoside diphosphate catabolic process,8/1161,109/18860,0.07339449541284404,1.1922654465859075,0.5155886502804934,0.3565562703291204,0.6530352512740192,0.5051428054770885,LDHA/PFKP/HKDC1/PFKFB4/ENTPD2/GPD1/MLXIPL/NT5E,8,Nominal,B_higher,GO_BP,NA,NA
GO:0009181,purine ribonucleoside diphosphate catabolic process,8/1161,109/18860,0.07339449541284404,1.1922654465859075,0.5155886502804934,0.3565562703291204,0.6530352512740192,0.5051428054770885,LDHA/PFKP/HKDC1/PFKFB4/ENTPD2/GPD1/MLXIPL/NT5E,8,Nominal,B_higher,GO_BP,NA,NA
GO:0051098,regulation of binding,8/1161,109/18860,0.07339449541284404,1.1922654465859075,0.5155886502804934,0.3565562703291204,0.6530352512740192,0.5051428054770885,AURKA/PARP9/PLAUR/HJURP/E2F1/CDT1/LEF1/MMP9,8,Nominal,B_higher,GO_BP,NA,NA
GO:0045137,development of primary sexual characteristics,17/1161,248/18860,0.06854838709677419,1.1135422744575032,0.4609862626668117,0.3588129824985878,0.6564038231453208,0.5077484991853543,KIF18A/TEX11/TFAP2C/FANCA/RBP4/STAT5A/ASPM/BRCA2/BRIP1/NR5A2/HOXA9/EREG/HOXA11/HOXA10/TNFAIP6/DACH1/INHBA,17,Nominal,B_higher,GO_BP,NA,NA
GO:0000768,syncytium formation by plasma membrane fusion,5/1161,64/18860,0.078125,1.2691106804478898,0.5523181037678807,0.3589089498071707,0.6564038231453208,0.5077484991853543,CD9/CXCL10/TREM2/IL4R/CXCL9,5,Nominal,B_higher,GO_BP,NA,NA
GO:0140253,cell-cell fusion,5/1161,64/18860,0.078125,1.2691106804478898,0.5523181037678807,0.3589089498071707,0.6564038231453208,0.5077484991853543,CD9/CXCL10/TREM2/IL4R/CXCL9,5,Nominal,B_higher,GO_BP,NA,NA
GO:0001659,temperature homeostasis,13/1161,186/18860,0.06989247311827956,1.1353764367017678,0.47520603674927225,0.3589980234712856,0.6564038231453208,0.5077484991853543,TNFRSF11A/IL18/NMU/SCD/ACHE/TRPM2/JAK2/KDM6B/NOD2/LCN2/TNF/IL4R/IRF4,13,Nominal,B_higher,GO_BP,NA,NA
GO:0045911,positive regulation of DNA recombination,6/1161,79/18860,0.0759493670886076,1.2337683577012395,0.5332624339654176,0.3591319346528064,0.6564038231453208,0.5077484991853543,RAD51AP1/RUVBL1/SKP2/CLCF1/ATAD5/TFRC,6,Nominal,B_higher,GO_BP,NA,NA
GO:0046425,regulation of receptor signaling pathway via JAK-STAT,6/1161,79/18860,0.0759493670886076,1.2337683577012395,0.5332624339654176,0.3591319346528064,0.6564038231453208,0.5077484991853543,EPHB2/SOCS3/PARP14/JAK2/STAT1/HES5,6,Nominal,B_higher,GO_BP,NA,NA
GO:0032984,protein-containing complex disassembly,18/1161,264/18860,0.06818181818181818,1.10758750293634,0.4508739023110431,0.361434991560742,0.6603875418062345,0.5108300278113808,VIL1/HMGA1/WDR1/CFL1/KIF18A/KIF2A/TRIM54/MICAL3/SVIL/TPX2/F2RL1/DIAPH3/SH3BP1/PIF1/SUPT16H/NFE2/TNF/PLEK,18,Nominal,B_higher,GO_BP,NA,NA
GO:0032271,regulation of protein polymerization,14/1161,202/18860,0.06930693069306931,1.12586452443694,0.46062505289406086,0.3626890595590654,0.6624525582383475,0.5124273813873766,VIL1/BAIAP2L2/CFL1/SKA1/SVIL/PSRC1/CDC42EP2/PYCARD/HCK/ARPC5/TPPP/NCKAP1L/TTBK1/CCL26,14,Nominal,B_higher,GO_BP,NA,NA
GO:0006486,protein glycosylation,13/1161,187/18860,0.06951871657754011,1.1293049049547,0.4551240962476565,0.36620940224194054,0.6666537758667014,0.5156771521387506,FUT5/GCNT3/FUT3/DPY19L1/FUT6/B3GALT5/EXT1/B3GNT8/FUT4/GMPPB/GALNT5/B4GALT4/GALNT8,13,Nominal,B_higher,GO_BP,NA,NA
GO:0043413,macromolecule glycosylation,13/1161,187/18860,0.06951871657754011,1.1293049049547,0.4551240962476565,0.36620940224194054,0.6666537758667014,0.5156771521387506,FUT5/GCNT3/FUT3/DPY19L1/FUT6/B3GALT5/EXT1/B3GNT8/FUT4/GMPPB/GALNT5/B4GALT4/GALNT8,13,Nominal,B_higher,GO_BP,NA,NA
GO:0000096,sulfur amino acid metabolic process,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,CPS1/AGXT/DPEP1,3,Nominal,B_higher,GO_BP,NA,NA
GO:0006882,intracellular zinc ion homeostasis,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,TMC6/SLC39A10/SLC30A10,3,Nominal,B_higher,GO_BP,NA,NA
GO:0018107,peptidyl-threonine phosphorylation,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,CHEK1/LMTK2/CHI3L1,3,Nominal,B_higher,GO_BP,NA,NA
GO:0018210,peptidyl-threonine modification,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,CHEK1/LMTK2/CHI3L1,3,Nominal,B_higher,GO_BP,NA,NA
GO:0032107,regulation of response to nutrient levels,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,VDR/CYP27B1/NR1H4,3,Nominal,B_higher,GO_BP,NA,NA
GO:0048265,response to pain,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,TMEM45B/GCH1/NMUR2,3,Nominal,B_higher,GO_BP,NA,NA
GO:0050931,pigment cell differentiation,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,EDN3/MREG/RAB32,3,Nominal,B_higher,GO_BP,NA,NA
GO:0060351,cartilage development involved in endochondral bone morphogenesis,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,EXT1/POC1A/HOXA11,3,Nominal,B_higher,GO_BP,NA,NA
GO:0071634,regulation of transforming growth factor beta production,3/1161,35/18860,0.08571428571428572,1.3923957179771134,0.5951026233307167,0.36636040524910907,0.6666537758667014,0.5156771521387506,FERMT1/MYB/SERPINB7,3,Nominal,B_higher,GO_BP,NA,NA
GO:0001649,osteoblast differentiation,18/1161,265/18860,0.06792452830188679,1.1034079274535615,0.4341899382019896,0.3674915129637578,0.6682572632880576,0.5169174988627457,TMEM53/AREG/EPHA2/FHL2/ACHE/FIGNL1/TP53INP2/MSX2/FBXO5/GDPD2/SEMA7A/SNAI1/NPNT/SPP1/TNF/LEF1/TNFAIP6/CCL3,18,Nominal,B_higher,GO_BP,NA,NA
GO:0071824,protein-DNA complex organization,18/1161,265/18860,0.06792452830188679,1.1034079274535615,0.4341899382019896,0.3674915129637578,0.6682572632880576,0.5169174988627457,HMGA1/CENPA/CENPK/CENPW/RAD51/CENPI/CDC45/OIP5/CHAF1B/CENPO/CENPE/DLGAP5/TAF5/CENPF/HJURP/SUPT16H/CDT1/NFE2,18,Nominal,B_higher,GO_BP,NA,NA
GO:1901342,regulation of vasculature development,25/1161,375/18860,0.06666666666666667,1.0829744473155325,0.4156725543050674,0.36895475982179377,0.6706900256719759,0.5187993152168769,CEACAM1/EPHA1/TNFRSF12A/E2F2/F3/EPHA2/HMOX1/BRCA1/ECM1/TGM2/EMILIN2/HSPB1/MDK/ITGB8/CHI3L1/STAT1/PML/CXCL10/PDE3B/C5AR1/EFNA3/THBS2/TNF/PF4/SEMA6A,25,Nominal,B_higher,GO_BP,NA,NA
GO:0030324,lung development,14/1161,203/18860,0.06896551724137931,1.1203183937746888,0.4414283425517262,0.3696261507356063,0.6715636236051035,0.5194750700248114,ANXA2/EXT1/MMP12/CLCN2/RBP4/LIF/CTSZ/SRF/ABCA12/CHI3L1/PKDCC/PDPN/MME/TNF,14,Nominal,B_higher,GO_BP,NA,NA
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19/1161,281/18860,0.06761565836298933,1.0983904536830136,0.42559452383215,0.36968648240340773,0.6715636236051035,0.5194750700248114,ADORA2B/GPR37L1/PLCB3/ADRA2A/HTR1D/ADCY7/CXCL10/PDE3B/C5AR1/FPR2/VIPR1/RGS2/FPR1/PF4/RGS1/CXCL11/GPR65/GCG/CXCL9,19,Nominal,B_higher,GO_BP,NA,NA
GO:0006022,aminoglycan metabolic process,6/1161,80/18860,0.075,1.2183462532299745,0.5012380352352612,0.37029158154818587,0.6719946678087645,0.5198084959430863,EXT1/B3GNT8/HS3ST1/GALNT5/CHI3L1/TNFAIP6,6,Nominal,B_higher,GO_BP,NA,NA
GO:0043536,positive regulation of blood vessel endothelial cell migration,6/1161,80/18860,0.075,1.2183462532299745,0.5012380352352612,0.37029158154818587,0.6719946678087645,0.5198084959430863,FGFBP1/MAP2K3/ANXA1/HMOX1/STAT5A/HSPB1,6,Nominal,B_higher,GO_BP,NA,NA
GO:0030336,negative regulation of cell migration,26/1161,391/18860,0.06649616368286446,1.0802046916958,0.410456877795575,0.3703007266328401,0.6719946678087645,0.5198084959430863,EPHA1/TIMP1/NEDD9/EPPK1/RAP2A/MARVELD3/LRP1/HMOX1/DUSP10/EMILIN2/CLDN3/PADI2/PTPRR/SRF/DPP4/DSG3/ADORA3/BST2/KRT16/RIN3/TNF/SLAMF8/TNFAIP6/DACH1/CCL25/DPEP1,26,Nominal,B_higher,GO_BP,NA,NA
GO:0045214,sarcomere organization,4/1161,50/18860,0.08,1.2995693367786392,0.5432366192893903,0.37071930446776535,0.6720701153537658,0.5198668569342794,KRT19/WDR1/MYPN/SRF,4,Nominal,B_higher,GO_BP,NA,NA
GO:0046627,negative regulation of insulin receptor signaling pathway,4/1161,50/18860,0.08,1.2995693367786392,0.5432366192893903,0.37071930446776535,0.6720701153537658,0.5198668569342794,SLC27A4/SOCS3/PTPRE/GRB14,4,Nominal,B_higher,GO_BP,NA,NA
GO:1904894,positive regulation of receptor signaling pathway via STAT,4/1161,50/18860,0.08,1.2995693367786392,0.5432366192893903,0.37071930446776535,0.6720701153537658,0.5198668569342794,LIF/JAK2/STAT1/HES5,4,Nominal,B_higher,GO_BP,NA,NA
GO:0010573,vascular endothelial growth factor production,5/1161,65/18860,0.07692307692307693,1.2495859007486916,0.5162459254602648,0.3713435309492296,0.6725178474488587,0.5202131914486506,ADORA2B/BRCA1/HPSE/C5AR1/TNF,5,Nominal,B_higher,GO_BP,NA,NA
GO:0033059,cellular pigmentation,5/1161,65/18860,0.07692307692307693,1.2495859007486916,0.5162459254602648,0.3713435309492296,0.6725178474488587,0.5202131914486506,CDH3/AP1S3/MREG/RAB32/KIF13A,5,Nominal,B_higher,GO_BP,NA,NA
GO:1903409,reactive oxygen species biosynthetic process,5/1161,65/18860,0.07692307692307693,1.2495859007486916,0.5162459254602648,0.3713435309492296,0.6725178474488587,0.5202131914486506,FAS/CYBA/ARG2/LCN2/CYP1A1,5,Nominal,B_higher,GO_BP,NA,NA
GO:0001838,embryonic epithelial tube formation,9/1161,126/18860,0.07142857142857142,1.1603297649809277,0.46247178937894223,0.37220519173164646,0.6725968582515266,0.5202743087289886,ST14/CFL1/LUZP1/STIL/APAF1/KIF20B/MTHFD1L/GRHL3/HES5,9,Nominal,B_higher,GO_BP,NA,NA
GO:0043500,muscle adaptation,9/1161,126/18860,0.07142857142857142,1.1603297649809277,0.46247178937894223,0.37220519173164646,0.6725968582515266,0.5202743087289886,TNFRSF1B/CAMK2G/GTF2IRD1/EZH2/HMOX1/CYBA/AGT/RGS2/MLIP,9,Nominal,B_higher,GO_BP,NA,NA
GO:0002902,regulation of B cell apoptotic process,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,LYN/SLC39A10,2,Nominal,B_higher,GO_BP,NA,NA
GO:0006244,pyrimidine nucleotide catabolic process,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,UPP1/ENTPD7,2,Nominal,B_higher,GO_BP,NA,NA
GO:0007351,tripartite regional subdivision,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,TBX3/TIFAB,2,Nominal,B_higher,GO_BP,NA,NA
GO:0008595,"anterior/posterior axis specification, embryo",2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,TBX3/TIFAB,2,Nominal,B_higher,GO_BP,NA,NA
GO:0010737,protein kinase A signaling,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,GAL/GCG,2,Nominal,B_higher,GO_BP,NA,NA
GO:0010759,positive regulation of macrophage chemotaxis,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,MDK/C5AR1,2,Nominal,B_higher,GO_BP,NA,NA
GO:0032332,positive regulation of chondrocyte differentiation,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,PKDCC/HOXA11,2,Nominal,B_higher,GO_BP,NA,NA
GO:0033033,negative regulation of myeloid cell apoptotic process,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,STAT5A/NOD2,2,Nominal,B_higher,GO_BP,NA,NA
GO:0039535,regulation of RIG-I signaling pathway,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,TRIM15/DDX60,2,Nominal,B_higher,GO_BP,NA,NA
GO:0060216,definitive hemopoiesis,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,HOXB3/HOXA9,2,Nominal,B_higher,GO_BP,NA,NA
GO:0060602,branch elongation of an epithelium,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,AREG/TFAP2C,2,Nominal,B_higher,GO_BP,NA,NA
GO:0072520,seminiferous tubule development,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,KIF18A/BRIP1,2,Nominal,B_higher,GO_BP,NA,NA
GO:0090189,regulation of branching involved in ureteric bud morphogenesis,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,AGT/HOXB7,2,Nominal,B_higher,GO_BP,NA,NA
GO:0097049,motor neuron apoptotic process,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,FAS/ERBB3,2,Nominal,B_higher,GO_BP,NA,NA
GO:0097154,GABAergic neuron differentiation,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,BCL11B/INHBA,2,Nominal,B_higher,GO_BP,NA,NA
GO:0097501,stress response to metal ion,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,SLC30A10/MUC2,2,Nominal,B_higher,GO_BP,NA,NA
GO:0141086,negative regulation of inflammasome-mediated signaling pathway,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,TRIM31/TREM2,2,Nominal,B_higher,GO_BP,NA,NA
GO:1903975,regulation of glial cell migration,2/1161,21/18860,0.09523809523809525,1.5471063533079037,0.6424710424844925,0.3739024793533636,0.6725968582515266,0.5202743087289886,TREM2/CCL3,2,Nominal,B_higher,GO_BP,NA,NA
GO:0046545,development of primary female sexual characteristics,8/1161,111/18860,0.07207207207207207,1.1707831862870623,0.4621879539635161,0.37546758587777274,0.6749582014367491,0.5221008801414053,FANCA/STAT5A/BRCA2/NR5A2/EREG/TNFAIP6/DACH1/INHBA,8,Nominal,B_higher,GO_BP,NA,NA
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,8/1161,111/18860,0.07207207207207207,1.1707831862870623,0.4621879539635161,0.37546758587777274,0.6749582014367491,0.5221008801414053,FERMT1/MSX2/FOXD1/JAK2/HES5/NPNT/MSX1/INHBA,8,Nominal,B_higher,GO_BP,NA,NA
GO:0046474,glycerophospholipid biosynthetic process,14/1161,204/18860,0.06862745098039216,1.1148266369424602,0.4223276715664364,0.37658222442595335,0.6767344543783598,0.523474866296688,INPP1/MFSD2A/INPP4A/HTR2B/LPCAT1/PITPNM1/AGPAT2/ABHD3/DGKG/PLA2G4A/PNPLA3/PLD1/PIK3R3/NR1H4,14,Nominal,B_higher,GO_BP,NA,NA
GO:0032388,positive regulation of intracellular transport,10/1161,142/18860,0.07042253521126761,1.1439870922347175,0.44110206163578425,0.37725096663573,0.6777084882660007,0.5242283113973513,ANXA2/PRR5L/ECT2/SFN/SPAG5/KIF20B/JAK2/ABCA12/CHP2/MLC1,10,Nominal,B_higher,GO_BP,NA,NA
GO:0040013,negative regulation of locomotion,28/1161,424/18860,0.0660377358490566,1.0727577072465182,0.38808750396478714,0.3775232422808459,0.6779698790187924,0.5244305051655029,CFL1/EPHA1/TIMP1/NEDD9/SEMG1/EPPK1/RAP2A/MARVELD3/LRP1/HMOX1/DUSP10/EMILIN2/CLDN3/PADI2/PTPRR/SRF/DPP4/DSG3/ADORA3/BST2/KRT16/RIN3/TNF/SLAMF8/TNFAIP6/DACH1/CCL25/DPEP1,28,Nominal,B_higher,GO_BP,NA,NA
GO:0097194,execution phase of apoptosis,7/1161,96/18860,0.07291666666666667,1.184503301751364,0.4641711269017873,0.3786006759333291,0.679676540749058,0.5257506603833796,XRCC4/CIDEC/TOP2A/APAF1/CIDEB/DNASE1L3/GCG,7,Nominal,B_higher,GO_BP,NA,NA
GO:0042177,negative regulation of protein catabolic process,9/1161,127/18860,0.07086614173228346,1.151193310138558,0.4378565438885764,0.38107676058866424,0.6838921193383142,0.5290115397786825,ANXA2/TIMP1/MAD2L1/PBK/LAMP3/TIMP4/TRIM40/NOS2/SERPINE2,9,Nominal,B_higher,GO_BP,NA,NA
GO:0061333,renal tubule morphogenesis,6/1161,81/18860,0.07407407407407407,1.2033049414617027,0.4696294124490773,0.38146311305154745,0.6842230354123148,0.5292675135161984,FOXD1/HES5/NPNT/AGT/HOXA11/HOXB7,6,Nominal,B_higher,GO_BP,NA,NA
GO:0051054,positive regulation of DNA metabolic process,19/1161,283/18860,0.06713780918727916,1.09062797697854,0.3934311917329821,0.38151703283461535,0.6842230354123148,0.5292675135161984,RAD51AP1/CCNA2/FOXM1/CDC25A/RUVBL1/NEK2/SKP2/BRCA1/DSCC1/CDKN1A/RFC3/CLCF1/E2F7/ATAD5/PML/TFRC/CDT1/EREG/TNF,19,Nominal,B_higher,GO_BP,NA,NA
GO:0007163,establishment or maintenance of cell polarity,16/1161,236/18860,0.06779661016949153,1.1013299464225756,0.40119767589015815,0.38173201790264616,0.6843790921030344,0.5293882281551244,WDR1/CDX2/GPSM2/CFL1/SKA1/MAD2L1/CENPA/SPAG5/SKA3/FERMT1/KIF20B/DIAPH3/SH3BP1/HES5/PAX6/NCKAP1L,16,Nominal,B_higher,GO_BP,NA,NA
GO:0031338,regulation of vesicle fusion,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,ANXA2/ANXA1/SYT8,3,Nominal,B_higher,GO_BP,NA,NA
GO:0031342,negative regulation of cell killing,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,CEACAM1/NCKAP1L/SERPINB9,3,Nominal,B_higher,GO_BP,NA,NA
GO:0032570,response to progesterone,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,CLDN4/CD38/FOSB,3,Nominal,B_higher,GO_BP,NA,NA
GO:0090075,relaxation of muscle,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,ADORA2B/RGS2/TIFAB,3,Nominal,B_higher,GO_BP,NA,NA
GO:1901798,positive regulation of signal transduction by p53 class mediator,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,PML/MSX1/PLA2R1,3,Nominal,B_higher,GO_BP,NA,NA
GO:1902882,regulation of response to oxidative stress,3/1161,36/18860,0.08333333333333333,1.3537180591444156,0.5440685249713111,0.3834310645862007,0.6860452771518907,0.5306770734178896,DHFR/GCH1/SESN2,3,Nominal,B_higher,GO_BP,NA,NA
GO:0051289,protein homotetramerization,5/1161,66/18860,0.07575757575757576,1.230652781040378,0.48075313768200617,0.3837785459206944,0.6862078447288109,0.5308028244270809,TRPM2/TK1/TDO2/AQP2/DEFA5,5,Nominal,B_higher,GO_BP,NA,NA
GO:0071384,cellular response to corticosteroid stimulus,5/1161,66/18860,0.07575757575757576,1.230652781040378,0.48075313768200617,0.3837785459206944,0.6862078447288109,0.5308028244270809,ANXA1/JAK2/PCK2/ASS1/PCK1,5,Nominal,B_higher,GO_BP,NA,NA
GO:0032094,response to food,4/1161,51/18860,0.0784313725490196,1.2740875850770972,0.5019872362703999,0.3849471729924068,0.6867059931414135,0.5311881575100883,CPS1/HSD11B2/GAST/CYP1A1,4,Nominal,B_higher,GO_BP,NA,NA
GO:0042220,response to cocaine,4/1161,51/18860,0.0784313725490196,1.2740875850770972,0.5019872362703999,0.3849471729924068,0.6867059931414135,0.5311881575100883,PPP1R1B/CCNA2/TGM2/FOSB,4,Nominal,B_higher,GO_BP,NA,NA
GO:0098534,centriole assembly,4/1161,51/18860,0.0784313725490196,1.2740875850770972,0.5019872362703999,0.3849471729924068,0.6867059931414135,0.5311881575100883,CEP72/PLK4/STIL/BRCA1,4,Nominal,B_higher,GO_BP,NA,NA
GO:1900077,negative regulation of cellular response to insulin stimulus,4/1161,51/18860,0.0784313725490196,1.2740875850770972,0.5019872362703999,0.3849471729924068,0.6867059931414135,0.5311881575100883,SLC27A4/SOCS3/PTPRE/GRB14,4,Nominal,B_higher,GO_BP,NA,NA
GO:0032231,regulation of actin filament bundle assembly,8/1161,112/18860,0.07142857142857142,1.1603297649809277,0.43585975496921486,0.384949878572169,0.6867059931414135,0.5311881575100883,VIL1/S100A10/RHOC/CFL1/EPHA1/RHPN2/GPR65/PLEK,8,Nominal,B_higher,GO_BP,NA,NA
GO:1903312,negative regulation of mRNA metabolic process,8/1161,112/18860,0.07142857142857142,1.1603297649809277,0.43585975496921486,0.384949878572169,0.6867059931414135,0.5311881575100883,PTBP1/MYD88/PKP3/APOBEC1/A1CF/E2F1/JAK2/IKBKE,8,Nominal,B_higher,GO_BP,NA,NA
GO:0007605,sensory perception of sound,12/1161,174/18860,0.06896551724137931,1.1203183937746888,0.40836597816472753,0.38495597745661136,0.6867059931414135,0.5311881575100883,GJB2/CLRN3/WDR1/SERPINB6/BIRC5/MYO7B/DIAPH3/TMPRSS3/MYO1A/TFAP2A/CRYM/COCH,12,Nominal,B_higher,GO_BP,NA,NA
GO:0060485,mesenchyme development,23/1161,347/18860,0.06628242074927954,1.0767325196652988,0.3694935585712196,0.38731543994218026,0.6906845524544115,0.5342656952221857,CFL1/HTR2B/FAM83D/SP6/EXT1/EDN3/ZNF703/EZH2/ERBB3/SLC39A10/MSX2/MDK/FOXD1/TBX3/SEMA7A/SNAI1/STAT1/MSX1/AGT/ADAM8/PDPN/LEF1/SEMA6A,23,Nominal,B_higher,GO_BP,NA,NA
